train_noise,depth,mlp_ratio,params,accuracy,auc_mean,auc_ci_low,auc_ci_high,precision,recall,f1
0.35,8,3.5,3287626,48.49,88.86544906909486,88.85449021842902,88.87640791976072,53.83898182061774,48.489999999999995,48.844616010340566
0.4,8,3.5,3287626,49.36,89.08246246479936,89.07179217279128,89.09313275680745,52.80203656758229,49.36,49.72578425376087
0.0,8,4.0,3583306,73.61,96.55916635232869,96.55361747554508,96.56471522911228,73.53835929713452,73.61,73.5091160899015
0.05,8,4.0,3583306,72.69,96.47136506389306,96.46554662981728,96.47718349796882,73.74191796074359,72.69,72.81437292251366
0.1,8,4.0,3583306,66.36999999999999,95.20347476389779,95.19667702108151,95.21027250671406,70.06807135426014,66.37,66.61860458850755
0.15,8,4.0,3583306,60.34,93.71909751089811,93.7109020324695,93.7272929893267,65.4050884599374,60.339999999999996,60.559283334843414
0.2,8,4.0,3583306,52.09,91.08370217459111,91.07400696626713,91.09339738291509,59.62960395084246,52.09,52.4127268977317
0.25,8,4.0,3583306,50.36000000000001,89.79336057226563,89.78285718330847,89.80386396122279,55.76956401219203,50.36000000000001,50.703923645116014
0.3,8,4.0,3583306,48.59,89.06922315223184,89.05817595156611,89.08027035289759,55.39193451585081,48.59,48.888114438327435
0.35,8,4.0,3583306,47.14,88.45657856057429,88.44597159109404,88.46718553005454,51.92931273579223,47.14,47.296684431304556
0.4,8,4.0,3583306,48.339999999999996,88.7762900423439,88.76491134777994,88.78766873690786,51.52174637855968,48.339999999999996,48.08181673038591
0.0,8,4.5,3878986,78.60000000000001,97.64586676716021,97.64125681771766,97.65047671660277,78.52948705225707,78.6,78.5471053047637
0.05,8,4.5,3878986,68.51,95.49583666611737,95.48920327185033,95.50247006038441,69.72166115285556,68.51,68.64130053814186
0.1,8,4.5,3878986,64.17,94.53884372902847,94.53129059975797,94.54639685829899,67.94570904244013,64.16999999999999,64.44270877123598
0.15,8,4.5,3878986,57.3,92.95120629514497,92.94266063899582,92.95975195129414,63.250708794978294,57.3,57.50092620027157
0.2,8,4.5,3878986,54.14,91.36580670482958,91.35615062070556,91.37546278895358,58.753456812034145,54.14,54.38745848573857
0.25,8,4.5,3878986,51.980000000000004,90.75457456697819,90.74469121225063,90.76445792170577,56.887191325430045,51.97999999999999,52.13415198655424
0.3,8,4.5,3878986,47.949999999999996,89.43047578689027,89.41890453659012,89.44204703719043,55.58227597148081,47.949999999999996,48.654757007238615
0.35,8,4.5,3878986,47.370000000000005,88.61097148715217,88.59966183836117,88.62228113594317,53.035282510119075,47.370000000000005,47.46132537480893
0.4,8,4.5,3878986,45.75,87.20559438743845,87.1933104721085,87.21787830276841,49.754945131799644,45.75,46.20073862763525
0.0,8,5.0,4174666,75.88000000000001,97.01634128706766,97.0110426715963,97.02163990253902,75.80690636209974,75.88000000000001,75.82662145110187
0.05,8,5.0,4174666,69.91000000000001,95.99653350023378,95.99031995853575,96.00274704193181,71.03651788895343,69.91,69.99984892220002
0.1,8,5.0,4174666,57.220000000000006,92.35928050297568,92.35020978491346,92.3683512210379,60.15186476505118,57.220000000000006,57.58621804230544
0.15,8,5.0,4174666,57.3,92.90464083484882,92.89591416625099,92.91336750344664,63.87659953938629,57.3,57.614548793810926
0.2,8,5.0,4174666,49.72,89.91158446084988,89.90156259160672,89.92160633009304,54.095723812650846,49.72,49.83037854015445
0.25,8,5.0,4174666,50.61,90.07734216131553,90.06686560006455,90.08781872256652,57.082151708612315,50.61,50.79161031995631
0.3,8,5.0,4174666,49.44,89.7530865618563,89.74274521803339,89.76342790567922,56.65418981604976,49.44,49.88987438628285
0.35,8,5.0,4174666,45.800000000000004,88.01464036883105,88.00303610445106,88.02624463321105,50.03517384414893,45.800000000000004,45.656049715773605
0.4,8,5.0,4174666,42.980000000000004,86.16579713844045,86.15338414554388,86.17821013133704,45.29218504734479,42.980000000000004,41.8918696779979
0.0,8,5.5,4470346,78.51,97.66266952429616,97.65831260681304,97.66702644177929,78.45079859942868,78.51,78.45780612587336
0.05,8,5.5,4470346,60.77,93.29033721659162,93.28199677421536,93.29867765896789,62.39465851027681,60.77,60.786560414945015
0.1,8,5.5,4470346,55.559999999999995,91.9400769285016,91.93086688138105,91.94928697562213,59.50745320838141,55.559999999999995,55.670316586530014
0.15,8,5.5,4470346,58.25,93.11839619742518,93.10972258909437,93.12706980575598,63.468988180683894,58.24999999999999,58.35684061688383
0.2,8,5.5,4470346,50.580000000000005,89.92723766381137,89.91713176240559,89.93734356521715,54.31657083175262,50.580000000000005,50.741022540661916
0.25,8,5.5,4470346,50.23,90.06662271953395,90.05590269107205,90.07734274799586,58.056612482243665,50.23,50.904853009710884
0.3,8,5.5,4470346,47.47,88.21299599180075,88.20185418038898,88.22413780321251,50.80672022377956,47.47,47.25578744769777
0.35,8,5.5,4470346,47.12,88.26313459062074,88.25190736203756,88.27436181920392,51.8963104187794,47.12,47.31069916085676
0.4,8,5.5,4470346,46.2,87.689192416381,87.67783845632421,87.7005463764378,48.391643143839644,46.2,46.046609647693195
0.0,8,6.0,4766026,67.47999999999999,95.04425507013866,95.037537977255,95.05097216302232,67.14067400584959,67.48,67.20719845985028
0.05,8,6.0,4766026,71.22,96.12370650156774,96.11768941585318,96.1297235872823,72.18101749152402,71.22,71.2628922940816
0.1,8,6.0,4766026,66.53,95.21753326471061,95.21066161414439,95.22440491527682,69.96933422915805,66.53,66.6479111712608
0.15,8,6.0,4766026,55.620000000000005,92.20221702324568,92.1930494905897,92.21138455590166,62.53078969858061,55.61999999999999,56.1529543850387
0.2,8,6.0,4766026,49.93,90.21484706726099,90.2047201973758,90.22497393714617,59.21487925834532,49.93,50.224877737845794
0.25,8,6.0,4766026,48.199999999999996,89.24634539845407,89.23491033442285,89.25778046248529,54.86294545253357,48.2,48.36178258275169
0.3,8,6.0,4766026,49.68,89.09781720802526,89.08697528314448,89.10865913290606,52.00000706890858,49.68,49.823796687681046
0.35,8,6.0,4766026,46.73,87.87974427303857,87.86827750374707,87.89121104233007,49.21431111019464,46.73,46.65978893976542
0.4,8,6.0,4766026,43.41,86.65318074773877,86.64153505072602,86.66482644475153,47.38949757365384,43.410000000000004,43.324943552387104
